alpha_diff,alpha_first,alpha_second,aromatic_diff,aromatic_first,aromatic_second,beta_diff,beta_first,beta_second,branched_diff,branched_first,branched_second,bulkiness_diff,bulkiness_first,bulkiness_second,cart_cart_bonded,cart_ddg,cart_dslf_fa13,cart_fa_atr,cart_fa_dun_dev,cart_fa_dun_rot,cart_fa_dun_semi,cart_fa_elec,cart_fa_intra_atr_xover4,cart_fa_intra_elec,cart_fa_intra_rep_xover4,cart_fa_intra_sol_xover4,cart_fa_rep,cart_fa_sol,cart_hbond_bb_sc,cart_hbond_lr_bb,cart_hbond_sc,cart_hbond_sr_bb,cart_hxl_tors,cart_lk_ball,cart_lk_ball_bridge,cart_lk_ball_bridge_uncpl,cart_lk_ball_iso,cart_omega,cart_p_aa_pp,cart_rama_prepro,cart_ref,charge_diff,charge_first,charge_second,coil_diff,coil_first,coil_second,consensus_hydrophobicity_diff,consensus_hydrophobicity_first,consensus_hydrophobicity_second,da_acc,da_asa_p,da_don,da_heavy,da_nh,dapp_charge,dasa,dasa_hph,dasa_hyd,dasa_vdw,db_rotn,dcoeff_280,dcoeff_fric,ddebye,ddipole_moment,deccen,deff_elc,deff_vdw,deself,desg,dg_o_w_diff,dg_o_w_first,dg_o_w_second,dgly,dh_ema,dh_emd,dhelicity,dhenry,dhyd_moment,dmobility,dnet_charge,dpi_3d,dpi_seq,dr_gyr,dr_solv,ds,ds_ddg,ds_elec,ds_entropy,ds_vdw,dsed_const,dvolume,dzdipole,dzeta,dzquadrupole,flexibility_diff,flexibility_first,flexibility_second,fractionburied,hydrophobicarea,hydrophobicity_diff,hydrophobicity_first,hydrophobicity_second,hydrophobicratio,logd_diff,logd_first,logd_second,mol_wt_diff,mol_wt_first,mol_wt_second,mono_ddg,mono_dslf_ca_dih,mono_dslf_cs_ang,mono_dslf_ss_dih,mono_dslf_ss_dst,mono_fa_atr,mono_fa_dun,mono_fa_intra_rep,mono_fa_pair,mono_fa_rep,mono_fa_sol,mono_hbond_bb_sc,mono_hbond_lr_bb,mono_hbond_sc,mono_hbond_sr_bb,mono_omega,mono_p_aa_pp,mono_pro_close,mono_rama,mono_ref,mutability_diff,mutability_first,mutability_second,pi_diff,pi_first,pi_second,polarity2_diff,polarity2_first,polarity2_second,polarity_diff,polarity_first,polarity_second,r_bioluminate_delta_stability,r_bioluminate_delta_stability_coulomb,r_bioluminate_delta_stability_covalent,r_bioluminate_delta_stability_hbond,r_bioluminate_delta_stability_lipo,r_bioluminate_delta_stability_packing,r_bioluminate_delta_stability_reference,r_bioluminate_delta_stability_selfcont,r_bioluminate_delta_stability_solv_gb,r_bioluminate_delta_stability_solv_sa,r_bioluminate_delta_stability_vdw,totalarea,vdw_vol_diff,vdw_vol_first,vdw_vol_second
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,1.19233333333,-5.77233333333,0,-4.93366666667,0.228333333333,0.480666666667,-1.644,-5.59866666667,-0.274666666667,-0.0106666666667,0.181,0.245,0.185666666667,3.696,-1.86466666667,0.0,-0.885333333333,-0.172,-0.00566666666667,3.20733333333,-0.11,-0.772,-2.645,0.275333333333,-0.851666666667,-0.365333333333,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,1.6182698,94.91430176,-24.992615,72.043427,44.034092,2,0,1.11e-15,0,-45.739128,0.000496973,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.0,1.41e-07,-58.676407,6.951663,1.9892308,0.51269531,0.39550781,-0.000144807,0.000662334,-0.011627929,-0.05,-1.23,-0.78,2.38,-3.3e-16,-7.625,1.52e-15,13.402499,0.85879225,-0.11,0.5,0.39,0.67557,53.173,0.36,0.18,0.54,0.207442,1.86,-2.47,-0.61,-30,147,117,0.09,0,0,0,0,4.224,-1.862,0.006,0.848,0.162,-5.398,-0.237,-0.113,2.217,0.116,-0.153,-0.518,0.0,-0.301,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,1.11053478569,-4.71280991611,1.91193216722,0.42574678483,-1.58588374791,0.0,-32.09,0.0,35.5761294625,0,1.5854200352,256.327,-6.1,40.2,34.1
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,0.714666666667,-2.91433333333,0,-0.692666666667,-0.267,-1.63533333333,-3.47666666667,2.469,0.644,0.320666666667,0.00966666666666,-1.29366666667,0.548333333333,-5.39,-0.703666666667,0.0,0.775,0.0806666666666,-0.017,0.877,0.004,0.119333333333,0.567,0.056,-0.642666666667,-0.65,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,0.7171061,13.87929137,-18.597116,22.260414,13.350698,2,0,1.44e-14,0,-32.129841,-7.26e-05,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.0,1.83e-06,-32.321819,3.0813179,0.88156176,0.36621094,0.39550781,-6.63e-05,0.008607161,-0.9643796,0.07,-1.25,-1.24,3.37,-4.15e-16,-2.875,-6.38e-16,5.9406519,-0.40685299,-0.11,0.5,0.39,0.819911,105.501,0.36,0.18,0.54,0.336215,1.86,-2.47,-0.61,-30,147,117,1.322,0,0,0,0,2.553,-1.286,0.0,1.488,0.684,-5.24,-0.197,-0.13,2.215,0.031,0.391,-0.01,-0.002,-0.274,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,5.00489313726,8.77421881252,-1.79104408902,3.453041674,-3.60139818736,0.0,-31.61,0.0,26.1407304061,0,3.63934452102,313.79,-6.1,40.2,34.1
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,0.102,-0.303,0,-0.248,-0.11,0.928,-3.965,2.019,-0.4,0.739,0.21,-0.456,0.45,-5.085,-0.014,0.007,2.077,-0.069,0.024,-0.842,0.034,0.009,1.136,-0.059,0.014,0.279,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6201085,101.7838837,-81.016983,57.123638,-42.787762,2,0,9.54e-17,0,0.10718686,0.000124204,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,1.21e-08,-91.261681,6.9737606,1.9888016,0.51269531,0.39550781,0.013496522,5.69e-05,-0.857380683,-1.14,-0.38,-0.38,-1.28,-1.67e-16,0.0,3.04e-15,13.445231,1.0027237,-0.13,0.5,0.37,0.666621,50.641,0.27,0.18,0.45,0.194972,2.34,-2.47,-0.13,-16,147,131,-0.778,0,0,0,0,0.41,-0.643,0.002,0.401,0.168,-2.205,-0.405,-0.079,0.868,0.016,-0.063,0.119,-0.003,-0.076,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,4.85604396569,20.2436350696,2.45497532334,2.57287260795,-1.37967895458,0.0,-31.11,0.0,13.2890048864,0,-1.21476496705,259.735,4.2,40.2,44.4
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,0.227,0.439,0,0.527,-0.151,0.094,-3.93,1.864,-0.041,0.43,0.293,-0.63,0.647,-6.312,-0.011,0.007,2.101,-0.062,0.024,-0.836,0.039,0.031,1.22,-0.072,0.000999999999998,0.31,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,1.6217765,76.54239926,-82.628311,41.923798,-54.404068,2,0,-3.77e-14,0,-0.7351473,0.00030178,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.0,-4.77e-06,-95.455605,6.9868999,1.9906693,0.51269531,0.39550781,-0.002602726,-0.022469798,-1.014349852,-0.74,-0.52,-0.71,0.19,-7.97e-17,-24.25,1.12e-16,13.470617,1.0024596,-0.11,0.5,0.39,0.666621,50.641,0.36,0.18,0.54,0.194972,1.86,-2.47,-0.61,-30,147,117,-0.068,0,0,0,0,1.373,-0.637,0.015,0.493,-0.008,-2.81,-0.091,0.008,-0.029,0.031,0.119,0.179,0.002,0.188,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,6.01448266837,21.6091100995,2.55592896782,2.56820041629,-1.62270919028,0.0,-32.77,0.0,12.8692031716,0,0.804749203478,259.735,-6.1,40.2,34.1
-0.4,1.35,0.95,1,0,1,0.78,0.72,1.5,0,0,0,4.46,13.57,18.03,-0.026,-0.701666666667,0,-2.73666666667,-0.077,-0.00633333333332,-1.993,1.85433333333,-0.742333333333,0.331333333333,0.06,-0.272333333333,0.71,-4.23533333333,-0.0136666666667,-0.000666666666667,2.069,-0.114,0.034,-0.614666666667,0.0296666666667,-0.0203333333333,0.448666666667,0.189333333333,-0.104666666667,0.514333333333,4.015,1,-1,0,-0.08,0.86,0.78,1.0,-0.74,0.26,0,45.83556845,0,2,7,1.6184392,119.0943387,-28.026033,45.386559,23.927807,2,1490,1.7e-13,0,-9.6443825,0.009562835,18.12672977,9.790053597,-1.438172878,0,2.0,0.67,2.67,0,-6.029036522,18.98310942,0.0,2.16e-05,-29.407703,6.9399757,1.9880376,0.51269531,0.39550781,0.041331153,0.1014164,-0.413520584,-1.28,-0.27,-0.32,-1.78,-7.05e-16,40.75,2.79e-15,13.379854,0.85108292,-0.08,0.5,0.42,0.666621,50.641,-0.03,0.18,0.15,0.194972,1.6,-2.47,-0.87,34,147,181,-1.372,0,0,0,0,0.242,-0.591,0.024,0.637,0.438,-3.376,-0.467,-0.134,0.252,0.111,0.078,0.092,0.004,-0.001,1.32,-61,102,41,2.44,3.22,5.66,-6.1,12.3,6.2,-48.29,49.9,1.61,5.22373842313,5.60523584938,1.79779496938,2.31044832461,-2.73786871972,-0.0235536652733,-17.45,0.0,12.4076071663,0,3.31407449846,259.735,18.9,40.2,59.1
-0.24,1.35,1.11,0,0,0,0.11,0.72,0.83,0,0,0,2.14,13.57,15.71,-0.444666666667,1.22033333333,0,0.569333333333,0.117666666667,0.860666666667,-4.46933333333,4.30233333333,-0.346333333333,0.394,0.008,0.107333333333,-0.148,-1.14833333333,1.00733333333,-0.00333333333333,1.11033333333,0.0216666666667,-0.0576666666667,-1.80133333333,-0.0443333333333,-0.534,0.578666666667,-0.096,0.125666666667,-0.112,1.224,2,-1,1,0.14,0.86,1.0,-0.76,-0.74,-1.5,0,45.83556845,0,2,7,2.564451,136.2485663,11.228801,56.23954,66.090118,2,0,4.99e-14,0,102.11361,-0.004762802,18.12672977,9.790053597,-1.438172878,0,0.97,0.67,1.64,0,-6.029036522,18.98310942,1.5706806,6.34e-06,5.3441892,10.988839,3.1514692,0.92285156,0.92285156,0.00199502,0.029752672,1.703233533,2.38,2.07,-0.87,4.07,-3.08e-16,26.875,3.65e-15,21.185749,1.5646803,-0.03,0.5,0.47,0.699793,36.855,-0.15,0.18,0.03,0.136576,-0.35,-2.47,-2.82,-1,147,146,-0.77,0,0,0,0,0.993,0.662,-0.001,-0.155,0.341,-2.314,-0.142,-0.027,-0.268,0.196,-0.142,0.015,0.006,-0.096,0.16,-46,102,56,6.37,3.22,9.59,-1.0,12.3,11.3,-0.4,49.9,49.5,18.4890940588,74.7021339858,-2.04542602496,5.79967045821,6.39631137007,0.0,-15.75,0.0,-51.0437955929,0,0.430199862605,269.849,21.3,40.2,61.5
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,-0.0966666666666,-1.80466666667,0,0.118666666667,0.421,-0.0446666666667,-5.58366666667,4.209,-0.371,0.325,0.136666666667,-0.197333333333,0.077,-3.70266666667,1.23,-0.0343333333333,1.09266666667,0.014,0.0486666666667,-1.526,-0.0543333333333,-0.625333333333,0.572,-0.0783333333333,-0.402333333333,-0.247666666667,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6220889,99.63246967,-17.542934,47.790649,26.993128,2,0,1.69e-14,0,43.486637,-0.003131622,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,2.14e-06,-76.566956,6.9565558,1.9930626,0.52734375,0.39550781,0.000923777,0.010060865,0.131301798,0.95,-0.6,-0.99,4.08,-2.74e-16,10.875,3.14e-15,13.411827,0.90565634,-0.13,0.5,0.37,0.699793,36.855,0.27,0.18,0.45,0.136576,2.34,-2.47,-0.13,-16,147,131,-1.371,0,0,0,0,-0.829,0.548,0.008,0.416,0.404,-1.279,-0.469,-0.019,-1.006,-0.066,0.437,-0.264,0.003,0.036,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,5.2739189249,29.6075377451,1.00182777693,5.80163125975,-3.8941714588,0.0,-34.31,0.0,6.25618964618,0,0.810903955758,269.849,4.2,40.2,44.4
-0.18,1.35,1.17,0,0,0,0.19,0.72,0.91,0,0,0,0.71,13.57,14.28,-0.602,0.274666666667,0,1.15933333333,0.0563333333333,1.40333333333,-4.647,5.194,-1.177,-0.057,0.101666666667,0.939,-0.73,-2.091,1.443,-0.0336666666667,0.640666666667,-0.0963333333333,-0.0686666666667,-2.81766666667,-0.0296666666667,-0.379333333333,0.784333333333,-0.043,-0.0366666666667,-0.0833333333333,1.446,2,-1,1,0.05,0.86,0.91,-1.79,-0.74,-2.53,0,45.83556845,0,2,7,2.603765,174.46055,99.600662,12.409298,117.36752,2,0,1.12e-13,0,113.63571,-0.007793957,18.12672977,9.790053597,-1.438172878,0,0.18,0.67,0.85,0,-6.029036522,18.98310942,1.5706806,1.42e-05,9.9301968,11.140265,3.2004986,0.95214844,0.92285156,0.010092415,0.066735514,1.68729624,2.03,1.48,-0.6,3.54,-3.94e-16,44.25,2.73e-15,21.477531,1.5864425,0.03,0.5,0.53,0.699793,36.855,-0.17,0.18,0.01,0.136576,-0.37,-2.47,-2.84,27,147,174,-0.397,0,0,0,0,0.031,1.54,0.007,-0.216,-0.186,-0.786,-0.086,0.055,-0.598,0.191,-0.102,-0.038,0.002,-0.041,-0.17,-37,102,65,7.93,3.22,11.15,-1.8,12.3,10.5,2.1,49.9,52.0,14.1107940316,74.1005191205,5.10712019765,5.21724173252,-2.9802684721,-0.095822294405,1.17,0.0,-69.4067534725,0,0.998757219932,269.849,37.1,40.2,77.3
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,0.0153333333334,-1.743,0,-0.844,0.0753333333333,0.276333333333,-3.01066666667,0.200666666667,-0.269,0.82,0.198666666667,-0.295333333333,0.188,-2.78433333333,0.00366666666667,0.0,0.0,0.0473333333333,-0.00066666666666,0.000666666666632,0.003,0.019,0.436333333333,-0.0266666666667,0.011,0.279,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6190456,130.944332,-57.928623,78.197372,8.9114113,2,0,2.1e-14,0,-68.606728,0.001178643,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.52356023,2.67e-06,39.227436,6.945848,1.9895759,0.51269531,0.39550781,-0.000157381,0.012545647,0.226825906,-0.69,-1.67,0.12,0.1,-3.01e-16,15.5,1.73e-15,13.391205,0.85960925,-0.13,0.5,0.37,0.615061,66.114,0.27,0.18,0.45,0.29079,2.34,-2.47,-0.13,-16,147,131,-1.086,0,0,0,0,0.419,-0.531,0.001,0.186,0.168,-2.167,-0.112,-0.056,0.274,0.064,-0.118,0.013,-0.001,0.064,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,-7.04563745861,-13.373942007,-1.5991051464,2.37885224058,-1.22150290994,0.0,-34.47,0.0,38.7663686514,0,2.47369171271,227.36,4.2,40.2,44.4
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,0.545333333333,-1.16966666667,0,-1.095,-0.094,1.66466666667,-3.584,0.122666666667,-0.578,0.371333333333,0.222,-0.0793333333333,0.233666666667,-3.406,0.0893333333333,0.0216666666667,-0.391666666667,-0.0456666666667,0.0273333333333,0.288,0.016,0.216,0.592666666667,0.069,0.126666666667,0.580333333333,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6182944,112.8395215,-37.014324,63.818005,35.056297,2,0,6.12e-14,0,-74.267647,0.003915464,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.52356023,7.76e-06,31.217215,6.9405804,1.9887931,0.51269531,0.39550781,0.00530235,0.036475338,0.38017324,-1.1,-0.64,-0.09,-1.42,-5.59e-16,7.0,7.99e-16,13.38103,0.91764182,-0.13,0.5,0.37,0.64072,46.702,0.27,0.18,0.45,0.175917,2.34,-2.47,-0.13,-16,147,131,-1.398,0,0,0,0,1.711,-0.333,0.003,0.196,0.202,-3.319,-0.144,-0.093,-0.29,0.09,-0.211,0.099,0.002,-0.021,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,0.953726998195,-7.42047170193,4.5149404195,1.79234120883,-4.43725404521,0.0,-29.18,0.0,38.7273253019,0,-3.04315418487,265.478,4.2,40.2,44.4
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,0.234666666667,-0.466666666667,0,-1.327,-0.172,0.931333333333,-3.63833333333,0.495666666667,-0.138333333333,0.659333333333,0.0996666666667,-0.324333333333,0.323666666667,-5.286,-0.0633333333333,-0.0326666666667,0.002,-0.0113333333333,0.043,0.477666666667,0.0483333333333,0.394,0.52,-0.0346666666667,0.918,0.746333333333,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,1.618751,80.914448,-28.623844,44.100239,19.209517,2,0,1.53e-14,0,-66.323257,0.000465813,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.52356023,1.95e-06,34.228794,6.9496908,1.9889389,0.51269531,0.39550781,-0.000237001,0.009149533,0.180711226,-0.31,-0.63,-0.64,1.03,-4.21e-16,-7.875,2.79e-15,13.398661,0.88032502,-0.11,0.5,0.39,0.64072,46.702,0.36,0.18,0.54,0.175917,1.86,-2.47,-0.61,-30,147,117,0.228,0,0,0,0,0.111,-0.447,0.019,0.053,-0.001,-1.26,0.05,0.006,0.03,0.209,0.022,0.152,0.002,0.18,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,1.24291277006,-4.83525648049,1.37380314587,1.79246835458,-2.14723867077,0.0,-32.22,0.0,37.744689781,0,-0.465553360183,265.478,-6.1,40.2,34.1
-0.06,1.01,0.95,0,1,1,0.07,1.43,1.5,0,0,0,-1.77,19.8,18.03,-0.00700000000001,1.10433333333,0,0.100333333333,-0.175,-0.00999999999999,-0.0396666666666,0.289333333333,-0.0276666666667,-0.309,-0.0666666666667,0.051,-0.00666666666666,1.51733333333,0.0,0.0,0.004,0.0363333333333,0.0143333333333,0.170333333333,-0.0306666666667,-0.314666666667,-0.357333333333,-0.00766666666667,0.0403333333333,-0.00866666666667,0.24,0,0,0,0.02,0.76,0.78,-0.93,1.19,0.26,0,127.6729378,0,0,4,0.000197061,35.31476453,103.39537,-54.218063,50.552071,3,1490,5.68e-14,0,-2.5280638,-0.000877904,31.64605088,-4.002563876,0.117370379,0,-0.2,2.87,2.67,0,0.004385352,17.87122376,0.0,7.21e-06,-49.526398,0.002544669,0.000984581,0.0,0.0,0.002463262,0.033883084,-0.145580824,-0.09,0.32,0.53,-1.35,-1.88e-16,9.25,1.84e-16,0.004921458,-0.005384786,0.11,0.31,0.42,0.916896,215.935,-0.35,0.5,0.15,0.551148,-0.83,-0.04,-0.87,16,165,181,0.452,0,0,0,0,-0.574,0.008,0.001,0.058,-0.063,0.785,-0.46,-0.068,0.882,0.057,-0.126,0.255,0.016,-0.198,-0.12,0,41,41,0.18,5.48,5.66,1.0,5.2,6.2,1.26,0.35,1.61,0.803281999943,-8.91021287064,-0.0266268693399,-0.078722677197,0.021783812736,-0.0106847126025,9.2,0.0,1.65118970097,0,-1.04344438399,391.791,3.0,56.1,59.1
-0.06,1.01,0.95,0,1,1,0.07,1.43,1.5,0,0,0,-1.77,19.8,18.03,-0.549666666667,-0.142333333333,0,0.266333333333,-0.11,0.636666666667,-1.55233333333,-0.337,0.223666666667,0.934666666667,-0.334333333333,-0.450333333333,-0.067,0.431,0.333666666667,0.008,-0.280666666667,0.018,0.0246666666667,0.526666666667,-0.008,0.0506666666667,-0.0966666666667,0.0366666666667,0.0333333333333,-0.120666666667,0.24,0,0,0,0.02,0.76,0.78,-0.93,1.19,0.26,0,127.6729378,0,0,4,-0.65638351,35.84133768,10.81939,-51.725052,-28.812273,3,1490,-1.99e-14,0,2.0682619,-0.001510689,31.64605088,-4.002563876,0.117370379,0,-0.2,2.87,2.67,0,0.004385352,17.87122376,0.0,-2.53e-06,26.116295,-2.818985,-0.80645883,-0.49804688,0.0,-0.002253556,-0.01187944,0.311226436,-0.06,0.16,0.47,-1.04,2.95e-16,0.25,8.31e-16,-5.4348722,0.4959296,0.11,0.31,0.42,0.91783,217.192,-0.35,0.5,0.15,0.543602,-0.83,-0.04,-0.87,16,165,181,0.149,0,0,0,0,1.141,0.187,0.006,0.147,0.356,-1.022,-0.085,-0.109,-0.229,0.057,-0.069,0.031,0.003,-0.145,-0.12,0,41,41,0.18,5.48,5.66,1.0,5.2,6.2,1.26,0.35,1.61,-1.62213723667,-8.06377203306,0.00491869761004,-0.020503828598,0.094581269767,0.0646330271868,7.55,0.0,-0.72380452935,0,-0.528189840227,399.542,3.0,56.1,59.1
0.05,1.01,1.06,0,1,1,-0.13,1.43,1.3,0,0,0,1.87,19.8,21.67,3.866,3.68333333333,0,-4.40533333333,1.344,-1.01933333333,1.32833333333,0.0436666666667,-1.15866666667,-1.90966666667,0.384666666667,1.04733333333,2.295,2.43233333333,-0.093,0.143666666667,0.467,0.0,-0.00833333333334,-0.0676666666667,-0.039,-0.498333333333,-1.30133333333,-0.087,0.135666666667,0.132333333333,0.651,0,0,0,0.03,0.76,0.79,-0.38,1.19,0.81,0,127.6729378,0,0,4,0.000951611,124.1165973,6.0139151,34.909855,39.573521,3,5500,6.12e-14,0,1.2881482,-0.00256094,31.64605088,-4.002563876,0.117370379,0,0.9,2.87,3.77,0,0.004385352,17.87122376,0.0,7.78e-06,41.449303,0.005364144,0.000994968,0.0,0.0,0.006797281,0.036492161,1.330948493,0.56,0.3,0.42,0.16,4.11e-17,30.0,-4.72e-16,0.01035346,0.00047087,0.0,0.31,0.31,0.875287,237.167,-0.23,0.5,0.27,0.59005,0.46,-0.04,0.42,39,165,204,5.247,0,0,0,0,1.32,1.272,0.028,-0.095,1.899,0.689,-0.636,-0.167,1.246,0.086,-0.344,-0.414,0.076,0.006,0.28,-23,41,18,0.41,5.48,5.89,0.2,5.2,5.4,1.75,0.35,2.1,18.6512065575,-3.20031246431,-2.2910400512,-0.017954984949,7.07711252006,0.310942083014,10.86,0.0,-1.82000250089,0,7.73246195581,401.944,18.7,56.1,74.8
0.74,0.47,1.21,0,0,0,0.34,0.65,0.99,0,0,0,12.85,3.4,16.25,-0.362666666667,-3.64633333333,0,-7.63533333333,0.166333333333,3.65033333333,0.051,-0.23,-1.031,-0.278666666667,0.385666666667,0.4,0.170333333333,3.497,0.0,0.0,-0.583333333333,-0.0933333333333,-0.0286666666667,1.06766666667,0.0313333333333,0.255666666667,-1.634,0.003,-0.651666666667,-0.569666666667,-0.227,0,0,0,-0.79,1.62,0.83,0.16,0.48,0.64,0,1.236751943,0,3,6,0.000203573,116.1115024,-18.910677,52.375706,31.358076,1,0,5.08e-14,0,0.16121395,-0.006176633,13.03077115,4.186580595,0.0,0,1.57,0.1,1.67,-1,0.013835669,0.111952513,0.0,6.45e-06,45.112106,0.002392392,0.000152607,0.0,0.0,0.013808862,0.030307516,0.36959881,-1.53,0.05,0.43,-3.79,4.97e-16,74.0,-4.28e-17,0.004626242,-0.001026664,-0.24,0.54,0.3,0.79424,39.106,0.04,0.36,0.4,0.220647,2.43,-1.83,0.6,74,75,149,-1.679,0,0,0,0,-1.706,1.803,0.002,0.137,0.226,-0.523,-0.133,-0.042,-0.325,0.147,-0.442,-0.289,0.006,-0.369,-0.17,45,49,94,-0.23,5.97,5.74,-3.3,9.0,5.7,1.43,0.0,1.43,-6.92406234305,-0.95511190285,6.29696661151,-0.00177207114501,-4.12427316672,0.0,-4.06,0.0,0.35130655586,0,-4.4311783697,177.233,41.5,3.5,45.0
0.85,0.47,1.32,0,0,0,0.45,0.65,1.1,1,0,1,18.0,3.4,21.4,0.00100000000003,-3.171,0,-2.276,0.039,0.185,-0.013,0.147,-0.553,0.455,0.25,0.166,0.184,0.265,0.001,0.004,-0.000999999999998,-0.014,-0.002,-0.021,0.005,0.013,-0.224,0.149,-0.655,-0.62,-0.656,0,0,0,-0.94,1.62,0.68,0.58,0.48,1.06,0,1.236751943,0,3,6,4.56e-05,108.7048882,-16.314402,33.652206,13.4364,1,0,5.29e-14,0,7.2939224,-0.009941323,13.03077115,4.186580595,0.0,0,2.07,0.1,2.17,-1,0.013835669,0.111952513,0.0,6.72e-06,59.304092,0.001772778,5.41e-06,0.0,0.0,0.025211189,0.031535245,-0.460754016,-1.83,0.06,-0.6,-2.76,2.84e-16,71.625,7.07e-19,0.003432197,0.007309301,-0.17,0.54,0.37,0.598031,23.632,0.09,0.36,0.45,0.14982,1.7,-1.83,-0.13,56,75,131,-1.705,0,0,0,0,0.287,0.728,0.01,0.116,0.08,-1.791,-0.16,-0.055,-0.315,0.095,-0.102,-0.334,0.008,-0.341,0.07,-9,49,40,0.01,5.97,5.98,-4.1,9.0,4.9,0.13,0.0,0.13,-9.94653584537,3.25484129482,7.64997060444,-0.000850626885011,-10.1148755551,0.0,-6.08,0.0,0.4630672377,0,-5.11868880036,157.736,40.9,3.5,44.4
-0.03,0.92,0.89,-1,1,0,0.87,0.99,1.86,1,0,1,7.88,13.69,21.57,1.30833333333,0.786333333333,0,1.84366666667,0.285333333333,0.693666666667,-1.285,-0.861666666667,0.499333333333,0.0246666666667,0.219,-0.881666666667,1.63533333333,-6.017,0.00033333333333,0.186666666667,-0.109333333333,0.0,0.00266666666666,-0.629666666667,-0.0346666666667,-0.284,1.461,0.127,0.0286666666667,0.185666666667,2.389,-1,1,0,-0.43,1.07,0.64,1.48,-0.4,1.08,0,-22.22561597,0,-3,3,-0.1041499,64.63381633,-29.81908,57.690731,-28.151272,-1,0,-2.55e-14,0,1.9405955,0.000376983,51.57962788,-3.56240396,-3.327270053,0,1.0,0.87,1.87,0,-6.694616437,0.881931201,0.0,-3.23e-06,90.338036,-0.44873735,-0.12776008,-0.3515625,-0.234375,-0.002498917,-0.01517748,-0.142087967,0.89,-0.09,-0.52,2.69,-2.48e-16,-20.625,1.06e-15,-0.86515796,0.078530557,0.07,0.32,0.39,0.701663,99.031,0.37,0.17,0.54,0.34069,1.09,-1.7,-0.61,-38,155,117,2.237,0,0,0,0,4.698,0.597,0.016,0.353,1.361,-4.657,-0.049,-0.416,-0.302,-0.076,0.084,0.594,-0.004,0.307,-0.27,8,66,74,-1.51,7.47,5.96,-4.5,10.4,5.9,-51.47,51.6,0.13,0.657121136496,9.21320291656,1.21308402347,0.2260814993,-3.4906461964,0.0,-18.54,0.0,6.31551704291,0,5.71988185066,290.678,-11.0,45.1,34.1
